,Order_ID,Product_ID,Product_Category,Product_Name,Region,City,Supplier_ID,Supplier_Lead_Time_Days,Warehouse_ID,Current_Inventory,Previous_Day_Sales,Previous_7_Days_Sales,Previous_30_Days_Sales,Average_Daily_Sales,Unit_Price,Discount_Percentage,Promotion,Holiday,Season,Weather,Competitor_Price,Stockout_Days,Delivery_Delay_Days,Transportation_Cost,Customer_Return_Rate,Demand_Quantity,Order_Year,Order_Month,Order_Day,Order_DayOfWeek
3917,ORD103917,P-CLO-012,Clothing,Kids Winter Jacket,North,Jaipur,SUP-029,5.0,WH-NO-01,107.0,16.0,84.0,301.0,13.26,1469.36,6.4,No,No,Summer,Sunny,1679.46,0.0,1.0,299.64,0.066,11,2024,4,27,5
3918,ORD103918,P-FUR-001,Furniture,Wooden Bookshelf,West,Ahmedabad,SUP-004,3.0,WH-WE-02,66.0,10.0,50.0,176.0,5.84,2116.61,19.8,Yes,No,Summer,Cloudy,2241.95,0.0,1.0,271.84,0.037,11,2024,5,27,0
3919,ORD103919,P-CLO-003,Clothing,Denim Jeans,West,Pune,SUP-013,9.0,WH-WE-04,408.0,,166.0,753.0,23.71,1858.39,7.3,Yes,No,Autumn,Cloudy,2015.36,0.0,1.0,380.98,0.206,38,2023,10,31,1
3920,ORD103920,P-GRO-008,Grocery,Instant Noodles Pack,South,Bengaluru,SUP-001,10.0,WH-SO-05,613.0,38.0,340.0,1298.0,47.06,583.91,5.2,No,No,Autumn,Sunny,556.9,0.0,2.0,405.0,0.112,46,2021,9,7,1
3921,ORD103921,P-SPO-014,Sports,Running Shoes,West,,SUP-004,7.0,WH-WE-02,408.0,32.0,136.0,614.0,18.66,4461.14,22.4,No,No,Summer,Sunny,4548.43,0.0,1.0,303.0,0.113,33,2023,8,31,3
3922,ORD103922,P-GRO-012,Grocery,Instant Noodles Pack,North,Lucknow,SUP-034,,WH-NO-03,169.0,40.0,339.0,1567.0,45.81,249.47,32.4,No,No,Autumn,Rainy,211.08,0.0,0.0,245.43,0.058,45,2021,10,22,4
3923,ORD103923,P-SPO-011,Sports,Gym Dumbbells 5kg,South,Bengaluru,SUP-033,12.0,WH-SO-05,145.0,,102.0,477.0,15.05,1133.21,3.7,No,No,Summer,,1183.48,0.0,0.0,436.19,0.011,13,2021,3,10,2
3924,ORD103924,P-GRO-011,Grocery,Masala Mix 200g,South,Bengaluru,SUP-005,,WH-SO-04,578.0,49.0,318.0,1449.0,46.59,575.28,3.1,Yes,No,Summer,Rainy,631.32,0.0,0.0,280.63,0.205,54,2021,8,10,1
3925,ORD103925,P-CLO-005,Clothing,Cotton Saree,South,Coimbatore,SUP-019,17.0,WH-SO-02,250.0,21.0,156.0,370.0,18.9,716.35,31.4,No,No,Autumn,Cloudy,796.12,0.0,0.0,487.17,0.007,21,2022,11,4,4
3926,ORD103926,P-CLO-007,Clothing,Formal Shirt,West,Surat,SUP-012,4.0,WH-WE-03,710.0,31.0,179.0,888.0,28.75,596.52,13.1,Yes,No,Autumn,Rainy,579.58,0.0,0.0,259.2,0.012,38,2024,11,9,5
3927,ORD103927,P-BEA-014,Beauty,Moisturizer Cream,Central,Indore,SUP-003,7.0,WH-CE-01,202.0,27.0,151.0,694.0,21.09,160.65,23.4,No,No,Winter,Sunny,137.34,0.0,0.0,263.0,0.107,24,2021,2,19,4
3928,ORD103928,P-ELE-011,Electronics,Wireless Earbuds,South,Hyderabad,SUP-016,17.0,WH-SO-03,185.0,5.0,58.0,261.0,8.81,9441.52,19.9,No,No,Summer,Sunny,9035.46,0.0,1.0,470.05,0.095,8,2021,4,19,0
3929,ORD103929,P-SPO-009,Sports,Skipping Rope,South,Chennai,SUP-005,9.0,WH-SO-03,74.0,9.0,78.0,329.0,10.15,3145.57,17.1,No,No,Summer,Cloudy,3125.98,0.0,2.0,322.05,0.199,9,2021,5,15,5
3930,ORD103930,P-CLO-002,Clothing,Woolen Sweater,East,Bhubaneswar,SUP-030,4.0,WH-EA-01,371.0,26.0,166.0,605.0,,1347.21,2.4,No,No,Autumn,Cloudy,1391.27,0.0,2.0,355.92,0.03,34,2021,10,6,2
3931,ORD103931,P-CLO-011,Clothing,Cotton Saree,South,,SUP-039,,WH-SO-02,550.0,8.0,173.0,811.0,26.92,1457.26,1.3,No,Yes,Spring,Sunny,1220.67,0.0,,515.03,0.062,25,2023,3,2,3
3932,ORD103932,P-CLO-006,Clothing,Formal Shirt,North,Kanpur,SUP-017,3.0,WH-NO-05,,18.0,178.0,939.0,29.87,1237.87,17.7,Yes,Yes,Summer,Cloudy,1227.52,1.0,1.0,299.28,0.261,34,2024,4,15,0
3933,ORD103933,P-ELE-006,Electronics,Smartphone Charger,Central,Gwalior,SUP-010,6.0,WH-CE-04,27.0,6.0,30.0,142.0,4.81,10584.8,0.5,No,No,Spring,Sunny,9706.27,1.0,0.0,341.35,0.024,5,2021,3,11,3
3934,ORD103934,P-CLO-011,Clothing,Cotton Saree,West,Nagpur,SUP-020,9.0,WH-WE-03,391.0,27.0,207.0,721.0,26.01,915.12,8.0,Yes,No,Summer,Sunny,1021.02,0.0,1.0,301.95,0.032,41,2024,3,21,3
3935,ORD103935,P-GRO-006,Grocery,Sunflower Oil 1L,Central,Indore,SUP-039,3.0,WH-CE-02,551.0,25.0,227.0,915.0,31.3,505.2,,No,No,Autumn,Stormy,410.83,0.0,1.0,168.23,0.056,15,2024,8,27,1
3936,ORD103936,P-GRO-009,Grocery,Tea Powder 500g,North,Kanpur,SUP-007,16.0,WH-NO-01,715.0,34.0,213.0,893.0,30.84,321.45,0.9,No,,Summer,Cloudy,347.49,0.0,1.0,457.06,0.135,32,2021,4,26,0
3937,ORD103937,P-FUR-001,Furniture,Wooden Bookshelf,North,Chandigarh,SUP-028,7.0,WH-NO-03,91.0,6.0,35.0,160.0,5.14,18490.16,18.2,No,No,Autumn,Sunny,18254.18,0.0,0.0,457.5,0.172,5,2022,10,20,3
3938,ORD103938,P-CLO-003,Clothing,Track Pants,South,Bengaluru,SUP-004,17.0,WH-SO-03,207.0,12.0,106.0,463.0,16.95,1172.12,,Yes,No,Summer,Sunny,980.18,0.0,1.0,390.37,0.029,19,2024,4,5,4
3939,ORD103939,P-ELE-009,Electronics,Home Router,Central,Indore,SUP-013,6.0,WH-CE-01,189.0,8.0,64.0,272.0,8.12,3497.06,1.4,No,No,Autumn,Rainy,3966.34,0.0,0.0,356.75,0.09,8,2023,10,20,4
3940,ORD103940,P-ELE-015,Electronics,Smartphone Charger,North,Kanpur,SUP-018,4.0,WH-NO-05,108.0,5.0,60.0,,8.29,11479.83,24.7,Yes,No,Autumn,Rainy,12719.85,0.0,,357.61,0.115,15,2021,9,28,1
3941,ORD103941,P-ELE-012,Electronics,LED TV 43in,North,Jaipur,SUP-016,11.0,WH-NO-03,63.0,12.0,77.0,290.0,8.64,2217.19,19.0,Yes,No,Summer,Sunny,2438.91,0.0,1.0,438.38,0.093,14,2021,8,4,2
3942,ORD103942,P-ELE-007,Electronics,Home Router,North,Jaipur,SUP-008,6.0,WH-NO-01,195.0,4.0,57.0,240.0,8.22,11802.43,10.5,No,No,Autumn,Sunny,11890.35,0.0,0.0,302.44,0.122,13,2022,10,14,4
3943,ORD103943,P-FUR-015,Furniture,Study Table,West,Pune,SUP-032,8.0,WH-WE-01,,6.0,43.0,152.0,,10187.65,9.9,No,No,Summer,Cloudy,9640.32,0.0,0.0,285.35,0.081,7,2024,5,23,3
3944,ORD103944,P-ELE-005,Electronics,Smartwatch,West,Surat,SUP-027,6.0,WH-WE-05,81.0,9.0,50.0,200.0,7.62,10758.97,9.7,No,No,Autumn,,10815.01,0.0,2.0,347.29,0.05,9,2024,10,17,3
3945,ORD103945,P-SPO-014,Sports,Football,West,Nagpur,SUP-018,16.0,WH-WE-02,194.0,15.0,58.0,258.0,9.19,2377.24,20.6,Yes,No,Autumn,Cloudy,2481.09,0.0,2.0,,0.054,21,2022,11,30,2
3946,ORD103946,P-GRO-007,Grocery,Toor Dal 1kg,North,,SUP-017,9.0,WH-NO-02,1981.0,77.0,569.0,2204.0,82.17,325.45,2.3,Yes,No,Winter,Sunny,311.33,0.0,2.0,468.01,0.007,85,2023,2,13,0
3947,ORD103947,P-ELE-002,Electronics,Wireless Earbuds,West,Pune,SUP-003,7.0,WH-WE-01,95.0,17.0,77.0,235.0,9.29,13752.06,10.2,No,No,Spring,Sunny,12808.33,0.0,0.0,213.41,,11,2023,3,28,1
3948,ORD103948,P-SPO-001,Sports,Football,South,Bengaluru,SUP-027,13.0,WH-SO-05,264.0,21.0,206.0,970.0,31.74,900.74,28.6,No,No,Winter,Cloudy,936.28,0.0,2.0,479.03,0.04,40,2022,12,18,6
3949,ORD103949,P-GRO-015,Grocery,Toor Dal 1kg,North,Delhi,SUP-010,7.0,WH-NO-05,657.0,47.0,257.0,1230.0,39.67,546.08,4.6,Yes,No,Autumn,Sunny,554.62,,0.0,285.99,0.095,55,2023,8,6,6
3950,ORD103950,P-CLO-010,Clothing,Men's Cotton T-Shirt,South,Kochi,SUP-013,6.0,WH-SO-02,313.0,16.0,108.0,576.0,19.65,952.66,7.7,No,No,Spring,Cloudy,1023.23,0.0,0.0,214.13,0.051,22,2022,2,4,4
3951,ORD103951,P-SPO-003,Sports,Skipping Rope,East,Patna,SUP-035,9.0,WH-EA-04,236.0,17.0,111.0,395.0,11.54,417.33,12.8,Yes,No,Winter,Sunny,468.18,0.0,2.0,489.32,0.014,28,2023,2,28,1
3952,ORD103952,P-SPO-015,Sports,Gym Dumbbells 5kg,South,Bengaluru,SUP-026,4.0,WH-SO-03,380.0,16.0,102.0,477.0,15.94,3418.69,3.5,No,No,Summer,Cloudy,3652.9,0.0,0.0,237.99,0.143,24,2023,6,15,3
3953,ORD103953,P-FUR-001,Furniture,Plastic Storage Rack,Central,Bhopal,SUP-028,6.0,WH-CE-01,16.0,3.0,25.0,133.0,4.57,19995.38,18.8,No,No,Summer,Rainy,18152.13,2.0,2.0,377.88,0.102,1,2023,4,3,0
3954,ORD103954,P-ELE-006,Electronics,Bluetooth Speaker,South,Kochi,SUP-011,5.0,WH-SO-04,61.0,9.0,50.0,201.0,6.91,12351.67,4.6,No,No,Autumn,Cloudy,12338.83,0.0,3.0,467.18,0.107,11,2024,11,25,0
3955,ORD103955,P-CLO-012,Clothing,Track Pants,South,Hyderabad,SUP-021,7.0,WH-SO-01,98.0,15.0,127.0,563.0,17.46,811.74,10.7,No,No,Winter,Cloudy,836.87,1.0,1.0,397.13,0.202,14,2023,12,24,6
3956,ORD103956,P-SPO-001,Sports,Skipping Rope,West,Surat,SUP-001,,WH-WE-05,119.0,7.0,91.0,303.0,11.69,674.54,2.8,No,No,Winter,Cloudy,718.21,0.0,2.0,449.0,0.151,13,2023,12,9,5
3957,ORD103957,P-SPO-014,Sports,Cricket Bat,East,Patna,SUP-010,12.0,WH-EA-01,89.0,11.0,84.0,285.0,11.63,4487.81,7.4,No,No,Summer,Rainy,4795.89,1.0,,355.02,0.041,7,2024,3,24,6
3958,ORD103958,P-ELE-011,Electronics,Laptop Stand,North,Jaipur,SUP-033,14.0,WH-NO-02,191.0,13.0,52.0,,10.02,12791.84,19.0,Yes,No,Winter,Cloudy,12732.44,0.0,0.0,503.98,0.059,11,2023,2,10,4
3959,ORD103959,P-GRO-015,Grocery,Toor Dal 1kg,East,Ranchi,SUP-019,9.0,WH-EA-02,714.0,32.0,210.0,1039.0,33.91,373.09,11.8,No,No,Summer,Sunny,358.45,0.0,3.0,420.55,0.094,50,2022,3,24,3
3960,ORD103960,P-GRO-013,Grocery,Instant Noodles Pack,South,Coimbatore,SUP-026,2.0,WH-SO-02,579.0,28.0,260.0,1020.0,32.09,235.79,8.1,No,No,Spring,Sunny,254.82,0.0,4.0,336.27,0.142,43,2023,2,22,2
3961,ORD103961,P-ELE-013,Electronics,Power Bank 10000mAh,South,Hyderabad,SUP-032,7.0,WH-SO-03,124.0,7.0,57.0,213.0,7.13,14399.44,6.4,No,No,Autumn,Cloudy,14834.45,0.0,0.0,336.99,0.032,8,2024,9,9,0
3962,ORD103962,P-FUR-004,Furniture,Sofa Cushion Set,West,Pune,SUP-038,6.0,WH-WE-04,162.0,2.0,62.0,296.0,8.38,4605.51,16.4,No,No,Autumn,Rainy,4709.22,0.0,0.0,264.82,0.133,7,2024,7,8,0
3963,ORD103963,P-GRO-004,Grocery,Sugar 1kg,East,Patna,SUP-004,24.0,WH-EA-02,480.0,67.0,310.0,1180.0,36.33,72.76,22.4,No,No,Autumn,Sunny,68.66,0.0,2.0,685.4,0.169,43,2022,6,2,3
3964,ORD103964,P-GRO-004,Grocery,Sunflower Oil 1L,South,Hyderabad,SUP-024,13.0,WH-SO-03,317.0,50.0,344.0,1178.0,50.98,214.8,5.9,No,No,Winter,Cloudy,250.88,0.0,1.0,389.0,0.115,48,2022,12,7,2
3965,ORD103965,P-ELE-003,Electronics,Power Bank 10000mAh,North,Chandigarh,SUP-040,2.0,WH-NO-05,146.0,16.0,100.0,316.0,12.22,12789.54,12.0,Yes,No,Winter,Cloudy,13044.35,0.0,1.0,276.89,0.141,18,2022,2,2,2
3966,ORD103966,P-CLO-010,Clothing,Cotton Saree,East,Kolkata,SUP-008,11.0,WH-EA-03,115.0,16.0,73.0,271.0,11.12,1312.26,5.4,No,No,Winter,Sunny,1303.15,0.0,2.0,544.58,0.013,9,2021,1,18,0
3967,ORD103967,P-ELE-001,Electronics,LED TV 43in,South,Bengaluru,SUP-035,,WH-SO-04,35.0,6.0,78.0,269.0,8.9,12108.98,7.1,No,No,Spring,,12350.29,0.0,1.0,360.02,0.084,7,2022,3,31,3
3968,ORD103968,P-CLO-007,Clothing,Women's Kurti,Central,Raipur,SUP-024,12.0,WH-CE-02,405.0,13.0,137.0,,21.15,1140.2,11.0,No,No,Summer,Sunny,1128.19,0.0,1.0,,0.172,23,2021,5,28,4
3969,ORD103969,P-ELE-009,Electronics,Smartwatch,East,Kolkata,SUP-013,,WH-EA-01,92.0,8.0,32.0,194.0,5.53,3584.99,4.2,No,No,Summer,Cloudy,3215.37,,0.0,369.25,0.064,3,2022,6,8,2
3970,ORD103970,P-SPO-009,Sports,Yoga Mat,West,Ahmedabad,SUP-032,8.0,WH-WE-02,169.0,8.0,62.0,302.0,10.87,4011.39,10.7,Yes,No,Summer,,4107.24,0.0,0.0,181.08,0.052,14,2021,3,20,5
3971,ORD103971,P-ELE-008,Electronics,Laptop Stand,South,Chennai,SUP-035,6.0,WH-SO-01,86.0,6.0,58.0,188.0,6.9,11522.05,13.7,,No,Summer,Stormy,10184.02,0.0,0.0,276.59,0.056,6,2022,4,9,5
3972,ORD103972,P-CLO-004,Clothing,Formal Shirt,West,Pune,SUP-006,7.0,WH-WE-05,256.0,12.0,133.0,476.0,15.46,1229.63,12.3,No,No,Autumn,Cloudy,1239.77,1.0,3.0,350.31,0.024,18,2023,11,10,4
3973,ORD103973,P-ELE-002,Electronics,Smartphone Charger,North,Delhi,SUP-028,6.0,WH-NO-01,161.0,1.0,61.0,273.0,10.13,9784.43,0.5,Yes,No,Summer,Sunny,8537.35,0.0,0.0,272.29,0.094,8,2024,5,17,4
3974,ORD103974,P-ELE-015,Electronics,Bluetooth Speaker,South,Hyderabad,SUP-038,9.0,WH-SO-05,91.0,9.0,61.0,282.0,9.63,14454.2,8.8,No,No,Summer,Cloudy,11963.09,0.0,1.0,305.82,0.049,8,2024,7,20,5
3975,ORD103975,P-GRO-007,Grocery,Instant Noodles Pack,North,Delhi,SUP-027,11.0,WH-NO-01,164.0,27.0,126.0,920.0,28.06,169.54,23.0,No,No,Summer,Rainy,177.85,0.0,2.0,460.75,0.076,22,2023,3,31,4
3976,ORD103976,P-ELE-009,Electronics,Power Bank 10000mAh,North,Jaipur,SUP-022,3.0,WH-NO-01,72.0,7.0,32.0,179.0,5.54,,6.8,No,No,Summer,Sunny,10051.11,0.0,0.0,125.4,0.01,6,2023,3,10,4
3977,ORD103977,P-ELE-009,Electronics,LED TV 43in,Central,Jabalpur,SUP-006,11.0,WH-CE-03,113.0,5.0,40.0,199.0,5.99,4485.99,,No,No,Autumn,Sunny,4641.82,0.0,0.0,359.93,0.172,9,2024,11,14,3
3978,ORD103978,P-CLO-006,Clothing,Track Pants,West,Nagpur,SUP-019,9.0,WH-WE-01,459.0,23.0,189.0,,28.22,250.52,3.0,Yes,No,Summer,Sunny,253.91,0.0,0.0,413.49,0.313,38,2023,3,23,3
3979,ORD103979,P-FUR-011,Furniture,Study Table,East,Guwahati,SUP-037,5.0,WH-EA-01,56.0,4.0,,111.0,3.49,7534.79,6.9,Yes,No,Summer,Cloudy,7623.32,0.0,2.0,412.02,0.131,2,2021,5,3,0
3980,ORD103980,P-ELE-006,Electronics,Home Router,East,Ranchi,SUP-032,16.0,WH-EA-04,73.0,6.0,28.0,152.0,5.06,,10.8,No,No,Autumn,Sunny,2973.55,0.0,1.0,474.58,0.079,8,2024,9,29,6
3981,ORD103981,P-CLO-007,Clothing,Track Pants,East,Ranchi,SUP-019,5.0,WH-EA-01,193.0,11.0,151.0,628.0,16.93,1808.58,35.8,No,No,Autumn,Sunny,1789.62,0.0,3.0,454.71,0.073,13,2023,6,17,5
3982,ORD103982,P-CLO-013,Clothing,Men's Cotton T-Shirt,East,Guwahati,SUP-013,7.0,WH-EA-03,78.0,5.0,106.0,415.0,12.91,355.47,5.9,No,No,Autumn,Cloudy,336.81,0.0,2.0,378.91,0.101,9,2023,9,1,4
3983,ORD103983,P-GRO-005,Grocery,Sugar 1kg,West,Pune,SUP-033,9.0,WH-WE-01,1367.0,105.0,451.0,1895.0,63.13,120.97,20.8,Yes,No,Summer,Stormy,130.11,0.0,4.0,496.61,0.068,82,2021,5,21,4
3984,ORD103984,P-GRO-011,Grocery,Toor Dal 1kg,East,Bhubaneswar,SUP-039,8.0,WH-EA-01,209.0,51.0,252.0,1162.0,35.13,419.94,3.9,No,No,Autumn,Sunny,403.71,0.0,0.0,264.48,0.045,43,2022,11,18,4
3985,ORD103985,P-ELE-010,Electronics,Home Router,West,Nagpur,SUP-012,2.0,WH-WE-04,76.0,7.0,63.0,285.0,8.98,4795.28,29.8,No,No,,Cloudy,4699.99,0.0,0.0,217.31,0.111,10,2022,11,2,2
3986,ORD103986,P-GRO-001,Grocery,Sunflower Oil 1L,South,Coimbatore,SUP-033,23.0,WH-SO-02,170.0,32.0,247.0,1162.0,35.99,267.63,6.8,No,No,Summer,Rainy,283.57,0.0,1.0,646.9,0.025,28,2024,4,5,4
3987,ORD103987,P-CLO-011,Clothing,Woolen Sweater,Central,Indore,SUP-013,23.0,WH-CE-01,224.0,13.0,95.0,425.0,13.49,715.08,19.8,,No,Summer,Stormy,679.52,0.0,4.0,744.21,0.088,10,2022,7,14,3
3988,ORD103988,P-SPO-013,Sports,Skipping Rope,North,Delhi,SUP-034,14.0,WH-NO-04,277.0,8.0,61.0,329.0,11.39,3704.17,21.0,No,No,Summer,Sunny,3173.37,0.0,2.0,595.54,,12,2022,5,17,1
3989,ORD103989,P-SPO-005,Sports,Yoga Mat,South,Bengaluru,SUP-039,9.0,WH-SO-05,208.0,21.0,174.0,746.0,25.87,4260.98,22.3,No,No,Autumn,Sunny,3899.32,2.0,1.0,427.07,0.2,25,2023,9,22,4
3990,ORD103990,P-SPO-014,Sports,Badminton Racket,West,Pune,SUP-027,5.0,WH-WE-03,,19.0,96.0,631.0,19.65,801.11,8.0,No,No,Winter,Sunny,868.77,0.0,2.0,294.71,0.07,27,2021,1,23,5
3991,ORD103991,P-CLO-001,Clothing,Cotton Saree,North,,SUP-020,14.0,WH-NO-02,477.0,11.0,136.0,564.0,20.03,2057.77,4.5,No,No,Winter,Sunny,2071.37,0.0,3.0,408.08,0.02,28,2023,12,26,1
3992,ORD103992,P-ELE-003,Electronics,Smartphone Charger,North,Chandigarh,SUP-013,10.0,WH-NO-05,163.0,17.0,74.0,303.0,9.92,7618.0,14.1,No,No,Winter,Cloudy,7796.05,,1.0,422.09,0.06,13,2021,1,11,0
3993,ORD103993,P-GRO-015,Grocery,Masala Mix 200g,South,Bengaluru,SUP-003,8.0,WH-SO-02,181.0,17.0,229.0,1126.0,35.72,102.01,2.8,No,No,Winter,Cloudy,104.42,2.0,3.0,478.97,0.123,20,2021,12,14,1
3994,ORD103994,P-GRO-013,Grocery,Sunflower Oil 1L,South,Kochi,SUP-003,10.0,WH-SO-04,1289.0,20.0,402.0,1567.0,55.34,229.84,16.0,No,No,Winter,Rainy,262.72,0.0,1.0,391.93,0.14,71,2022,12,28,2
3995,ORD103995,P-ELE-012,Electronics,Smartphone Charger,Central,Raipur,SUP-034,6.0,WH-CE-03,29.0,4.0,22.0,98.0,3.13,10065.62,4.1,No,No,Autumn,Cloudy,8394.6,0.0,0.0,385.13,0.07,2,2021,10,11,0
3996,ORD103996,P-ELE-010,Electronics,Smartwatch,West,Pune,SUP-027,7.0,WH-WE-04,214.0,8.0,66.0,266.0,8.83,3854.31,27.6,No,No,Winter,Rainy,3814.9,0.0,0.0,317.74,0.015,10,2021,2,21,6
3997,ORD103997,P-CLO-004,Clothing,Formal Shirt,South,Kochi,SUP-010,18.0,WH-SO-03,98.0,18.0,118.0,463.0,16.03,2464.34,12.2,No,No,Autumn,Cloudy,2470.27,1.0,1.0,568.48,0.045,16,2022,9,5,0
3998,ORD103998,P-GRO-008,Grocery,Basmati Rice 5kg,Central,Indore,SUP-023,9.0,WH-CE-03,897.0,39.0,240.0,1271.0,,127.23,5.3,Yes,No,Autumn,Cloudy,127.02,0.0,1.0,393.02,0.059,53,2023,10,31,1
3999,ORD103999,P-ELE-009,Electronics,Home Router,East,Guwahati,SUP-036,7.0,WH-EA-03,192.0,7.0,44.0,208.0,7.91,4106.05,13.6,No,,Winter,Sunny,4368.67,0.0,1.0,357.39,0.042,11,2021,12,20,0
4000,ORD104000,P-FUR-002,Furniture,Office Chair,West,Nagpur,SUP-026,13.0,WH-WE-02,,5.0,28.0,134.0,5.09,5386.39,13.7,No,Yes,Winter,Rainy,5741.84,0.0,,466.29,0.13,5,2022,2,5,5
4001,ORD104001,P-GRO-009,Grocery,Basmati Rice 5kg,South,Hyderabad,SUP-037,6.0,WH-SO-03,733.0,44.0,236.0,1182.0,39.17,379.23,9.0,No,No,Autumn,Cloudy,372.67,0.0,0.0,,0.046,47,2023,9,16,5
4002,ORD104002,P-BEA-002,Beauty,Sunscreen Lotion,East,Guwahati,SUP-005,13.0,WH-EA-01,485.0,28.0,162.0,549.0,20.6,445.83,14.8,No,No,Autumn,Sunny,385.57,0.0,1.0,431.65,0.108,18,2024,10,16,2
4003,ORD104003,P-GRO-002,Grocery,Masala Mix 200g,North,Lucknow,SUP-003,10.0,WH-NO-02,691.0,44.0,449.0,1964.0,57.94,284.8,,No,No,Winter,Sunny,341.95,0.0,3.0,508.7,0.091,63,2023,1,27,4
4004,ORD104004,P-CLO-003,Clothing,Men's Cotton T-Shirt,North,Kanpur,SUP-027,6.0,WH-NO-01,526.0,27.0,156.0,696.0,23.98,,17.4,No,Yes,Spring,Cloudy,2479.58,0.0,0.0,318.37,0.066,31,2023,3,28,1
4005,ORD104005,P-ELE-003,Electronics,Bluetooth Speaker,West,Mumbai,SUP-024,6.0,WH-WE-02,162.0,8.0,60.0,233.0,9.03,5086.48,8.4,Yes,No,Summer,Sunny,5122.08,0.0,1.0,316.45,0.029,11,2024,4,23,1
4006,ORD104006,P-CLO-002,Clothing,Woolen Sweater,North,Lucknow,SUP-028,6.0,WH-NO-02,208.0,17.0,106.0,562.0,19.01,1582.52,9.3,No,No,Summer,Rainy,1742.33,0.0,0.0,243.71,0.171,18,2021,4,7,2
4007,ORD104007,P-ELE-015,Electronics,Home Router,East,,SUP-040,,WH-EA-01,7.0,3.0,,156.0,4.41,12263.42,1.8,No,No,Winter,Sunny,11877.58,2.0,3.0,535.91,0.054,2,2024,12,4,2
4008,ORD104008,P-ELE-013,Electronics,Smartphone Charger,West,Ahmedabad,SUP-005,8.0,WH-WE-02,150.0,7.0,58.0,213.0,7.78,5988.97,13.9,No,No,Autumn,Cloudy,6607.85,0.0,1.0,451.01,0.147,8,2022,11,27,6
4009,ORD104009,P-FUR-008,Furniture,Foldable Bed,North,Delhi,SUP-038,4.0,WH-NO-04,44.0,2.0,22.0,94.0,3.33,8510.24,17.8,No,No,Autumn,Sunny,8301.53,0.0,,343.62,0.133,3,2022,7,7,3
4010,ORD104010,P-GRO-006,Grocery,Instant Noodles Pack,South,Hyderabad,SUP-003,3.0,WH-SO-05,1373.0,43.0,440.0,2097.0,66.16,563.81,17.1,No,No,Autumn,Cloudy,646.31,0.0,1.0,261.33,0.085,81,2023,6,22,3
4011,ORD104011,P-ELE-003,Electronics,Laptop Stand,West,Pune,SUP-022,18.0,WH-WE-04,111.0,6.0,62.0,276.0,8.07,1913.01,8.9,No,No,Summer,Rainy,1982.69,0.0,3.0,655.27,0.09,10,2024,8,25,6
4012,ORD104012,P-SPO-015,Sports,Running Shoes,West,Ahmedabad,SUP-034,11.0,WH-WE-04,94.0,5.0,126.0,455.0,16.84,3246.44,10.3,No,No,Autumn,Sunny,3071.01,1.0,3.0,432.37,0.156,13,2024,10,1,1
4013,ORD104013,P-ELE-012,Electronics,Power Bank 10000mAh,South,Chennai,SUP-028,3.0,WH-SO-04,615.0,5.0,43.0,178.0,6.43,8539.5,40.0,No,No,Spring,Sunny,10029.04,0.0,1.0,310.75,0.098,12,2024,2,10,5
4014,ORD104014,P-CLO-012,Clothing,Formal Shirt,Central,Indore,SUP-009,16.0,WH-CE-05,320.0,16.0,155.0,477.0,18.79,833.68,7.8,No,Yes,Winter,Sunny,873.86,0.0,1.0,505.37,,26,2022,12,8,3
4015,ORD104015,P-CLO-008,Clothing,Men's Cotton T-Shirt,West,Nagpur,SUP-025,3.0,WH-WE-05,246.0,21.0,121.0,564.0,18.83,2128.38,3.2,No,No,Summer,Sunny,2024.71,0.0,6.0,492.62,0.157,24,2021,8,6,4
4016,ORD104016,P-GRO-001,Grocery,Sugar 1kg,East,Kolkata,SUP-037,4.0,WH-EA-01,246.0,21.0,223.0,1144.0,37.19,384.81,12.4,No,No,Autumn,Cloudy,341.49,,0.0,326.3,0.045,22,2021,10,6,2
4017,ORD104017,P-CLO-010,Clothing,Cotton Saree,South,Coimbatore,SUP-009,5.0,WH-SO-03,105.0,18.0,107.0,617.0,18.83,1713.23,19.5,Yes,No,Summer,Sunny,1808.84,0.0,0.0,298.24,0.038,20,2024,5,6,0
4018,ORD104018,P-ELE-008,Electronics,Power Bank 10000mAh,West,Mumbai,SUP-038,5.0,WH-WE-05,,9.0,64.0,241.0,7.71,884.47,7.8,No,No,Summer,,982.4,0.0,0.0,277.06,0.035,6,2021,7,2,4
4019,ORD104019,P-BEA-005,Beauty,Talcum Powder,West,Ahmedabad,SUP-027,17.0,WH-WE-05,,15.0,104.0,496.0,16.35,815.59,11.9,Yes,No,Winter,Cloudy,840.84,1.0,2.0,505.09,0.062,18,2022,12,5,0
4020,ORD104020,P-GRO-005,Grocery,Wheat Flour 5kg,South,Coimbatore,SUP-004,14.0,WH-SO-03,1195.0,91.0,609.0,2674.0,86.83,470.84,2.3,,Yes,Autumn,Rainy,483.27,0.0,1.0,442.17,0.034,141,2022,8,19,4
4021,ORD104021,P-ELE-001,Electronics,Home Router,Central,Jabalpur,SUP-014,4.0,WH-CE-03,84.0,,55.0,196.0,,10366.6,5.5,No,No,Autumn,Sunny,11659.2,0.0,1.0,277.76,0.04,8,2023,11,3,4
4022,ORD104022,P-GRO-014,Grocery,Basmati Rice 5kg,Central,Indore,SUP-035,8.0,WH-CE-01,319.0,23.0,164.0,704.0,26.59,234.28,20.0,No,No,Summer,Rainy,245.49,0.0,5.0,506.92,0.034,28,2022,5,17,1
